state,city,sb_race,sb_age,sb_marital_status,sb_education,sd_race,sd_age,sd_marital_status,sd_education,time_together,num_monthly_dates,Gifts?,Happy?,Satisfied with give/receive?,Am I getting enough effort/support?,Allowance Type,PPM/Weekly allowance,Allowance Amount,sample,nmd,allowance_amount,per_meet_amount
Illinois,Chicago,White / Caucasian,18-25,Single,Some College,White / Caucasian,36-45,Single,Bachelor Degree,Less than a month,3-4,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$800-$899,,sugar_baby,3.5,2975.0,850.0
Indiana,Noblesville,Black/African Descent,18-25,Single,Some College,White / Caucasian,36-45,Single,Some College,Less than a month,3-4,Yes,4.0,4.0,4.0,Monthly Allowance,,"$1k- $1,999",sugar_baby,3.5,1500.0,428.57142857142856
Indiana,Fort Wayne,Asian,18-25,Single,Less than High School,White / Caucasian,26-35,Divorced,Doctorate,Less than a month,3-4,Yes,4.0,1.0,1.0,Weekly Allowance,< $300,,sugar_baby,3.5,600.0,171.42857142857142
Ohio,Cleveland,White / Caucasian,36-45,Divorced,Some College,White / Caucasian,56-65,Married,Some College,4-6 months,7-8,Yes,4.0,6.0,5.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,7.5,2625.0,350.0
Ohio,Columbus Ohio,White / Caucasian,26-35,Single,Some College,any,46-55,Single,Masters,4-6 months,3-4,Yes,8.0,7.0,6.0,Monthly Allowance,,"$2k-$2,999",sugar_baby,3.5,2500.0,714.2857142857143
Iowa,Iowa City,White / Caucasian,18-25,Separated,Less than High School,White / Caucasian,56-65,Separated,Bachelor Degree,Less than a month,1-2,Yes,6.0,4.0,6.0,Weekly Allowance,$400-$499,,sugar_baby,1.5,1800.0,1200.0
Indiana,indianapolis,White / Caucasian,26-35,Single,High School Diploma,White / Caucasian,36-45,Married,Bachelor Degree,Less than a month,7-8,Yes,6.0,5.0,5.0,Monthly Allowance,,"$1k- $1,999",sugar_baby,7.5,1500.0,200.0
Nebraska,Omaha,White / Caucasian,26-35,Married,Bachelor Degree,White / Caucasian,36-45,Married,Masters,More than 1 year,1-2,No,7.0,6.0,3.0,Pay Per Meet (PPM),< $300,,sugar_baby,1.5,225.0,150.0
Ohio,Ashland,White / Caucasian,26-35,Open Relationship,High School Diploma,White / Caucasian,36-45,Open Relationship,Some College,More than 1 year,3-4,Yes,8.0,7.0,9.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
Illinois,Chicago,White / Caucasian,26-35,Single,Bachelor Degree,Mixed,36-45,Married,Bachelor Degree,1-3 months,3-4,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,3.5,1225.0,350.0
Illinois,Chicago,White / Caucasian,18-25,Open Relationship,Bachelor Degree,Latin / Hispanic,36-45,Married,Bachelor Degree,More than 1 year,1-2,Yes,10.0,10.0,10.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
Illinois,Chicago,White / Caucasian,18-25,Open Relationship,Bachelor Degree,Latin / Hispanic,18-25,Married,Bachelor Degree,More than 1 year,3-4,Yes,10.0,10.0,10.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,3.5,1575.0,450.0
Illinois,Naperville,Latin / Hispanic,26-35,Single,High School Diploma,East Indian,46-55,Married,Bachelor Degree,4-6 months,3-4,No,8.0,6.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
Illinois,Chicago,White / Caucasian,36-45,Married,Bachelor Degree,White / Caucasian,36-45,Married,Masters,More than 1 year,1-2,No,6.0,5.0,5.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
Illinois,Chicago,White / Caucasian,18-25,Single,High School Diploma,Asian,56-65,Married,Masters,1-3 months,3-4,No,5.0,5.0,8.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,3.5,1575.0,450.0
Illinois,palatine,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,36-45,Single,Masters,1-3 months,3-4,Yes,8.0,6.0,5.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Illinois,Chicago,Asian,18-25,Single,Some College,White / Caucasian,46-55,Widow,Masters,1-3 months,5-6,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,5.5,8250.0,1500.0
Illinois,Chicago,White / Caucasian,36-45,Single,Associate Degree,White / Caucasian,66-75,Single,Bachelor Degree,1-3 months,3-4,Yes,1.0,1.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Illinois,Chicago,Asian,18-25,Single,Some College,Latin / Hispanic,26-35,Single,Bachelor Degree,More than 1 year,3-4,Yes,3.0,7.0,4.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Illinois,Chicago,Asian,26-35,Single,Bachelor Degree,White / Caucasian,46-55,Widow,Masters,1-3 months,1-2,No,8.0,8.0,8.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,1.5,2250.0,1500.0
Illinois,Chicago,Black/African Descent,18-25,Single,Some College,White / Caucasian,46-55,Widow,Masters,1-3 months,1-2,No,8.0,8.0,8.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,1.5,2250.0,1500.0
Illinois,Chicago,Asian,18-25,Single,Some College,White / Caucasian,46-55,Widow,Masters,1-3 months,3-4,Yes,9.0,9.0,9.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,3.5,5250.0,1500.0
Illinois,Bloomington,White / Caucasian,26-35,Open Relationship,Bachelor Degree,White / Caucasian,66-75,Married,Doctorate,More than 1 year,3-4,Yes,10.0,10.0,10.0,Monthly Allowance,,"$5k-$5,999",sugar_daddy,3.5,5500.0,1571.4285714285713
Illinois,Palatine,White / Caucasian,18-25,Single,Some College,Asian,36-45,Married,Bachelor Degree,Less than a month,1-2,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
Illinois,Chicago,Black/African Descent,26-35,Single,Some College,White / Caucasian,36-45,Divorced,Doctorate,Less than a month,1-2,Yes,5.0,6.0,7.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
Illinois,Chicago,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,36-45,Married,Doctorate,1-3 months,5-6,Yes,8.0,3.0,4.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,5.5,8250.0,1500.0
Illinois,Champaign,White / Caucasian,36-45,Divorced,Some College,White / Caucasian,46-55,Separated,Masters,4-6 months,3-4,Yes,9.0,10.0,10.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Illinois,chicago,,26-35,Single,Some College,White / Caucasian,36-45,Married,Doctorate,Less than a month,1-2,No,6.0,5.0,6.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
Illinois,Chicago,,26-35,Single,Bachelor Degree,Black/African Descent,36-45,Single,Bachelor Degree,1-3 months,1-2,Yes,5.0,4.0,5.0,Pay Per Meet (PPM),$600-$699,,sugar_daddy,1.5,975.0,650.0
Illinois,Chicago,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,56-65,Married,Doctorate,1-3 months,3-4,No,8.0,8.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Illinois,Peoria,Latin / Hispanic,26-35,Single,Some College,White / Caucasian,36-45,Single,Doctorate,7-9 months,3-4,Yes,8.0,8.0,8.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Illinois,Chicago,Black/African Descent,18-25,Single,High School Diploma,White / Caucasian,36-45,Married,Doctorate,1-3 months,3-4,No,4.0,10.0,1.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Illinois,Chicago,Black/African Descent,18-25,Single,High School Diploma,White / Caucasian,36-45,Married,Doctorate,1-3 months,3-4,No,5.0,8.0,3.0,Pay Per Meet (PPM),$800-$899,,sugar_daddy,3.5,2975.0,850.0
Illinois,Arlington Heights,White / Caucasian,18-25,Single,High School Diploma,Latin / Hispanic,26-35,Single,Associate Degree,Less than a month,1-2,No,8.0,7.0,8.0,Pay Per Meet (PPM),$600-$699,,sugar_daddy,1.5,975.0,650.0
Illinois,Arlington heights,White / Caucasian,18-25,Single,Bachelor Degree,Latin / Hispanic,36-45,Single,Masters,4-6 months,3-4,Yes,8.0,8.0,7.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
Illinois,Chicago,White / Caucasian,26-35,Married,Bachelor Degree,White / Caucasian,36-45,Married,Some College,1-3 months,7-8,Yes,10.0,10.0,10.0,Weekly Allowance,$500-$599,,sugar_daddy,7.5,2200.0,293.3333333333333
Illinois,Chicago,White / Caucasian,18-25,Single,Some College,Asian,18-25,Single,Doctorate,Less than a month,3-4,No,5.0,5.0,5.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,3.5,1575.0,450.0
Illinois,chicago,White / Caucasian,18-25,Single,Some College,Asian,26-35,Married,Bachelor Degree,4-6 months,3-4,No,10.0,10.0,10.0,Monthly Allowance,,"$3k-$3,999",sugar_daddy,3.5,3500.0,1000.0
Illinois,Lockport,White / Caucasian,26-35,Single,High School Diploma,,36-45,Open Relationship,High School Diploma,Less than a month,3-4,No,7.0,7.0,7.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
Illinois,Chicago,Asian,18-25,Single,Less than High School,Asian,36-45,Married,Masters,4-6 months,3-4,No,10.0,10.0,10.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
Illinois,Schaumburg,White / Caucasian,36-45,Divorced,Associate Degree,White / Caucasian,66-75,Widow,Masters,7-9 months,3-4,Yes,8.0,10.0,10.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Illinois,Algonquin,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,36-45,Divorced,Bachelor Degree,Less than a month,1-2,Yes,1.0,1.0,1.0,Gifts and Experiences,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
Illinois,CHICAGO,White / Caucasian,18-25,Single,High School Diploma,Asian,26-35,Single,Bachelor Degree,Less than a month,1-2,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
Illinois,Chicago,Asian,18-25,Single,Some College,Latin / Hispanic,26-35,Single,Masters,Less than a month,1-2,No,7.0,8.0,7.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
Indiana,Fort Wayne,,26-35,Single,High School Diploma,White / Caucasian,46-55,Single,High School Diploma,1-3 months,1-2,Yes,6.0,7.0,7.0,Weekly Allowance,< $300,,sugar_daddy,1.5,600.0,400.0
Indiana,Dyer,White / Caucasian,26-35,Married,Bachelor Degree,White / Caucasian,26-35,Married,Doctorate,More than 1 year,3-4,Yes,2.0,2.0,3.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Indiana,Asd,Asian,18-25,Single,Less than High School,Asian,18-25,Single,Less than High School,Less than a month,1-2,No,3.0,8.0,2.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
Indiana,Indianapolis,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,56-65,Divorced,Bachelor Degree,Less than a month,3-4,No,9.0,5.0,9.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Indiana,Saint john,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,46-55,Single,Some College,Less than a month,1-2,No,8.0,6.0,5.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
Indiana,Lafayette,White / Caucasian,26-35,Single,Some College,White / Caucasian,36-45,Married,Bachelor Degree,4-6 months,3-4,Yes,9.0,10.0,9.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Indiana,Indianapolis,White / Caucasian,18-25,Single,Some College,White / Caucasian,36-45,Single,Associate Degree,Less than a month,1-2,No,5.0,5.0,5.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
Iowa,Des Moines,,36-45,Divorced,Bachelor Degree,White / Caucasian,66-75,Divorced,Some College,4-6 months,3-4,Yes,7.0,10.0,5.0,Weekly Allowance,$400-$499,,sugar_daddy,3.5,1800.0,514.2857142857143
Iowa,Des Moines,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,36-45,Married,Masters,Less than a month,1-2,Yes,8.0,6.0,6.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
Iowa,Des Moines,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,46-55,Divorced,Bachelor Degree,10-12 months,5-6,Yes,7.0,7.0,5.0,Weekly Allowance,< $300,,sugar_daddy,5.5,600.0,109.0909090909091
Iowa,Council bluffs,,18-25,Single,Some College,White / Caucasian,36-45,Divorced,High School Diploma,Less than a month,1-2,Yes,10.0,10.0,10.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
Iowa,iowa city,White / Caucasian,26-35,Married,Some College,White / Caucasian,56-65,Separated,Bachelor Degree,More than 1 year,5-6,Yes,7.0,6.0,6.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,5.5,2500.0,454.54545454545456
Iowa,Des Moines,White / Caucasian,18-25,Single,Some College,White / Caucasian,46-55,Married,Bachelor Degree,More than 1 year,3-4,Yes,7.0,7.0,4.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,3.5,2500.0,714.2857142857143
Iowa,Iowa city,Asian,26-35,Single,Less than High School,White / Caucasian,36-45,Divorced,Bachelor Degree,1-3 months,3-4,Yes,7.0,7.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Iowa,Cedar rapids,Black/African Descent,18-25,Single,Some College,White / Caucasian,36-45,Divorced,Masters,1-3 months,5-6,No,1.0,1.0,1.0,Gifts and Experiences,,"$2k-$2,999",sugar_daddy,5.5,2500.0,454.54545454545456
Kansas,overland park,White / Caucasian,26-35,Single,Associate Degree,White / Caucasian,46-55,Single,Bachelor Degree,More than 1 year,7-8,Yes,10.0,10.0,9.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,7.5,2500.0,333.3333333333333
Kansas,Lawrence,White / Caucasian,26-35,Single,High School Diploma,White / Caucasian,36-45,Married,Some College,1-3 months,5-6,Yes,1.0,1.0,1.0,Weekly Allowance,< $300,,sugar_daddy,5.5,600.0,109.0909090909091
Michigan,Canton,Black/African Descent,26-35,Single,Masters,White / Caucasian,56-65,Married,Bachelor Degree,More than 1 year,1-2,Yes,7.0,8.0,8.0,Pay Per Meet (PPM),$600-$699,,sugar_daddy,1.5,975.0,650.0
Michigan,Kalamazoo,Asian,36-45,Single,Less than High School,Mixed,36-45,Single,Some College,1-3 months,3-4,Yes,1.0,1.0,1.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Michigan,Saginaw,White / Caucasian,26-35,Single,High School Diploma,White / Caucasian,46-55,Separated,Bachelor Degree,1-3 months,1-2,Yes,4.0,5.0,6.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
Michigan,"Grand rapids, mi",White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,36-45,Single,Bachelor Degree,4-6 months,3-4,Yes,7.0,10.0,8.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Michigan,Detroit,White / Caucasian,36-45,Single,High School Diploma,White / Caucasian,66-75,Married,Doctorate,1-3 months,3-4,No,7.0,9.0,7.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
Michigan,East Lansing,White / Caucasian,46-55,Separated,Bachelor Degree,Mixed,18-25,Single,Some College,1-3 months,1-2,Yes,4.0,3.0,4.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
Michigan,Grand rapids,,26-35,Married,High School Diploma,White / Caucasian,36-45,Married,High School Diploma,Less than a month,1-2,No,5.0,5.0,5.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
Michigan,Mount Pleasant,White / Caucasian,18-25,Single,Associate Degree,Mixed,66-75,Married,Doctorate,Less than a month,1-2,No,10.0,9.0,8.0,Pay Per Meet (PPM),$900-$999,,sugar_daddy,1.5,1425.0,950.0
Michigan,Detroit,White / Caucasian,26-35,Single,Less than High School,White / Caucasian,36-45,Single,Less than High School,Less than a month,1-2,No,5.0,5.0,5.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
Michigan,Detroit,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,36-45,Single,Some College,Less than a month,3-4,Yes,6.0,6.0,6.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Michigan,Grand Rapids,Black/African Descent,18-25,Single,High School Diploma,White / Caucasian,26-35,Divorced,Bachelor Degree,1-3 months,3-4,Yes,7.0,9.0,8.0,Weekly Allowance,$500-$599,,sugar_daddy,3.5,2200.0,628.5714285714286
Minnesota,Minneapolis,White / Caucasian,26-35,Single,Associate Degree,White / Caucasian,56-65,Married,Bachelor Degree,More than 1 year,1-2,Yes,10.0,10.0,10.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
Minnesota,Minneapolis,,26-35,Single,Associate Degree,White / Caucasian,36-45,Single,Bachelor Degree,4-6 months,5-6,No,4.0,4.0,4.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,5.5,2475.0,450.0
Minnesota,Minneapolis,White / Caucasian,18-25,Single,Some College,White / Caucasian,36-45,Single,Some College,1-3 months,5-6,No,7.0,8.0,6.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,5.5,2475.0,450.0
Minnesota,Woodbury,White / Caucasian,26-35,Single,Associate Degree,White / Caucasian,36-45,Single,Some College,1-3 months,3-4,Yes,7.0,4.0,4.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,3.5,1575.0,450.0
Missouri,St. Louis,White / Caucasian,18-25,Single,Some College,White / Caucasian,46-55,Single,Bachelor Degree,Less than a month,3-4,No,4.0,7.0,3.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Missouri,Jefferson city,White / Caucasian,26-35,Single,Some College,White / Caucasian,46-55,Married,Doctorate,4-6 months,3-4,Yes,5.0,3.0,2.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Missouri,Kansas City,Mixed,18-25,Single,High School Diploma,White / Caucasian,46-55,Divorced,Masters,1-3 months,3-4,Yes,9.0,9.0,9.0,Pay Per Meet (PPM),$700-$799,,sugar_daddy,3.5,2625.0,750.0
Missouri,Lake St Louis,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,36-45,Single,Bachelor Degree,More than 1 year,10+,Yes,10.0,10.0,10.0,Monthly Allowance,,"$9k-$9,999",sugar_daddy,10.0,9500.0,950.0
Missouri,Kansas City,Latin / Hispanic,26-35,Separated,High School Diploma,White / Caucasian,46-55,Single,Bachelor Degree,More than 1 year,1-2,Yes,7.0,6.0,4.0,Gifts and Experiences,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
Nebraska,Grand Island,White / Caucasian,18-25,Separated,Bachelor Degree,Latin / Hispanic,26-35,Single,Masters,1-3 months,1-2,No,7.0,8.0,7.0,Gifts and Experiences,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
Nebraska,Omaha,White / Caucasian,36-45,Divorced,Masters,White / Caucasian,56-65,Divorced,Masters,1-3 months,3-4,Yes,9.0,9.0,8.0,Weekly Allowance,$500-$599,,sugar_daddy,3.5,2200.0,628.5714285714286
Nebraska,Omaha,White / Caucasian,36-45,Single,Bachelor Degree,White / Caucasian,46-55,Single,Some College,1-3 months,1-2,No,9.0,9.0,9.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
Nebraska,Omaha,White / Caucasian,18-25,Single,Some College,White / Caucasian,46-55,Married,Some College,4-6 months,3-4,Yes,9.0,9.0,9.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
Nebraska,Omaha,White / Caucasian,26-35,Divorced,High School Diploma,White / Caucasian,56-65,Divorced,Masters,1-3 months,3-4,Yes,8.0,8.0,8.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Nebraska,Omaha,White / Caucasian,36-45,Single,Some College,White / Caucasian,56-65,Divorced,Masters,4-6 months,5-6,Yes,8.0,9.0,7.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,5.5,2500.0,454.54545454545456
Nebraska,Omaha,White / Caucasian,26-35,Married,Some College,White / Caucasian,36-45,Single,High School Diploma,1-3 months,1-2,No,4.0,5.0,3.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
Ohio,Cincinnati,White / Caucasian,26-35,Single,Some College,White / Caucasian,56-65,Married,Doctorate,More than 1 year,5-6,Yes,10.0,10.0,10.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,5.5,3025.0,550.0
Ohio,Cincinnati,White / Caucasian,18-25,Open Relationship,Some College,White / Caucasian,46-55,Divorced,Bachelor Degree,More than 1 year,3-4,Yes,9.0,9.0,5.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,3.5,2500.0,714.2857142857143
Ohio,Columbus,Black/African Descent,18-25,Single,Bachelor Degree,White / Caucasian,36-45,Married,Bachelor Degree,1-3 months,3-4,Yes,10.0,10.0,8.0,Monthly Allowance,,"$3k-$3,999",sugar_daddy,3.5,3500.0,1000.0
Ohio,Columbus,White / Caucasian,18-25,Single,Some College,White / Caucasian,46-55,Divorced,Bachelor Degree,1-3 months,3-4,No,10.0,10.0,10.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Ohio,Cleveland,Mixed,18-25,Single,High School Diploma,White / Caucasian,26-35,Single,Bachelor Degree,1-3 months,3-4,Yes,7.0,7.0,5.0,Weekly Allowance,< $300,,sugar_daddy,3.5,600.0,171.42857142857142
Ohio,Cincinnati,White / Caucasian,18-25,Single,Some College,White / Caucasian,36-45,Single,Doctorate,4-6 months,7-8,Yes,9.0,10.0,8.0,Weekly Allowance,$300-$399,,sugar_daddy,7.5,1400.0,186.66666666666666
Ohio,Cincinnati,White / Caucasian,26-35,Single,High School Diploma,White / Caucasian,56-65,Married,Some College,Less than a month,1-2,No,6.0,6.0,6.0,Weekly Allowance,$300-$399,,sugar_daddy,1.5,1400.0,933.3333333333334
Ohio,Cleveland,Latin / Hispanic,18-25,Single,High School Diploma,Mixed,36-45,Single,Bachelor Degree,Less than a month,7-8,No,10.0,10.0,10.0,Weekly Allowance,< $300,,sugar_daddy,7.5,600.0,80.0
Ohio,Cincinnati,White / Caucasian,26-35,Open Relationship,Bachelor Degree,White / Caucasian,56-65,Married,Masters,More than 1 year,1-2,Yes,7.0,8.0,10.0,Pay Per Meet (PPM),$600-$699,,sugar_daddy,1.5,975.0,650.0
Ohio,Mason,White / Caucasian,26-35,Single,High School Diploma,White / Caucasian,56-65,Married,Masters,More than 1 year,3-4,Yes,5.0,4.0,3.0,Monthly Allowance,,"$3k-$3,999",sugar_daddy,3.5,3500.0,1000.0
Ohio,Cincinnati,White / Caucasian,18-25,Single,Some College,White / Caucasian,56-65,Married,Masters,4-6 months,3-4,Yes,7.0,10.0,7.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,3.5,2500.0,714.2857142857143
South Dakota,Watertown,White / Caucasian,36-45,Married,Bachelor Degree,White / Caucasian,56-65,Separated,Bachelor Degree,10-12 months,1-2,No,7.0,7.0,7.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
Wisconsin,De pere,Black/African Descent,18-25,Single,Some College,White / Caucasian,36-45,Married,Masters,Less than a month,1-2,Yes,10.0,10.0,10.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
Wisconsin,Milwaukee,Latin / Hispanic,18-25,Single,High School Diploma,Latin / Hispanic,18-25,Single,High School Diploma,1-3 months,1-2,Yes,5.0,5.0,5.0,Weekly Allowance,< $300,,sugar_daddy,1.5,600.0,400.0
Wisconsin,Fond du lac,White / Caucasian,26-35,Single,Some College,White / Caucasian,36-45,Single,Bachelor Degree,Less than a month,10+,No,1.0,5.0,5.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,10.0,3500.0,350.0
Wisconsin,Milwaukee,White / Caucasian,26-35,Single,Associate Degree,White / Caucasian,26-35,Separated,Associate Degree,1-3 months,3-4,Yes,5.0,4.0,1.0,Gifts and Experiences,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Wisconsin,Madison,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,36-45,Married,Masters,Less than a month,1-2,Yes,9.0,9.0,9.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
Ohio,Cleveland,Black/African Descent,26-35,Single,High School Diploma,White / Caucasian,36-45,Married,Some College,1-3 months,1-2,Yes,10.0,9.0,9.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
Illinois,Chicago,Latin / Hispanic,18-25,Single,Some College,White / Caucasian,36-45,Married,Doctorate,4-6 months,5-6,Yes,10.0,10.0,10.0,Weekly Allowance,$500-$599,,sugar_daddy,5.5,2200.0,400.0
Missouri,St. Louis,White / Caucasian,26-35,Single,Some College,White / Caucasian,36-45,Married,Bachelor Degree,Less than a month,3-4,Yes,10.0,10.0,10.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
Ohio,Cincinnati,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,46-55,Married,Some College,More than 1 year,1-2,Yes,8.0,6.0,4.0,Weekly Allowance,"$2k - $2,999",,sugar_daddy,1.5,10000.0,6666.666666666667
South Dakota,Aberdeen,White / Caucasian,36-45,Divorced,Some College,White / Caucasian,56-65,Separated,Bachelor Degree,1-3 months,1-2,Yes,8.0,8.0,7.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
Illinois,Chicago,White / Caucasian,26-35,Single,High School Diploma,White / Caucasian,56-65,Married,Masters,More than 1 year,5-6,Yes,8.0,8.0,9.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,5.5,1500.0,272.72727272727275
Kansas,Wichita,White / Caucasian,18-25,Open Relationship,High School Diploma,White / Caucasian,46-55,Divorced,Masters,1-3 months,3-4,Yes,7.0,7.0,5.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
Wisconsin,Milwaukee,White / Caucasian,18-25,Single,Some College,White / Caucasian,36-45,Single,Bachelor Degree,1-3 months,10+,Yes,8.0,8.0,8.0,Monthly Allowance,,"$5k-$5,999",sugar_daddy,10.0,5500.0,550.0
Illinois,Chicago,Black/African Descent,36-45,Divorced,Bachelor Degree,Black/African Descent,36-45,Married,Some College,Less than a month,1-2,Yes,5.0,5.0,5.0,Pay Per Meet (PPM),$700-$799,,sugar_daddy,1.5,1125.0,750.0
Illinois,Chicago,White / Caucasian,18-25,Single,High School Diploma,Mixed,56-65,Divorced,Masters,7-9 months,1-2,Yes,8.0,10.0,7.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
